,Date,Season,Regular Season,Home Team 1,Away Team 2,score1,score2,Home Team,Away Team,Home Team 1.1,Away Team 2.1,Streak Home Team,Streak Away Team,Did Star Player  play,Home Team Won,Weighted_Team_PER,Weighted_opposition_PER,win_streak_Home,lose_streak_Home,win_streak_Away,lose_streak_Away
974,12/03/2016,2015/2016,1,PHI,DET,111,125,0,1,PHI,DET,W1,L1,0,0,12.963125543635835,14.461756291236062,1,0,0,1
975,12/03/2016,2015/2016,1,TOR,MIA,112,104,1,0,TOR,MIA,W2,W1,1,1,13.769058295964122,15.816376954192632,2,0,1,0
976,12/03/2016,2015/2016,1,MIL,NOP,103,92,1,0,MIL,NOP,W1,L2,0,1,14.825365730194893,25.0,1,0,0,2
977,12/03/2016,2015/2016,1,ATL,MEM,95,83,1,0,ATL,MEM,L1,W1,1,1,14.316003909351899,17.7,0,1,1,0
978,12/03/2016,2015/2016,1,SAS,OKC,93,85,1,0,SAS,OKC,W2,L1,1,1,14.623290043290043,27.890315315315316,2,0,0,1
979,12/03/2016,2015/2016,1,DEN,WAS,116,100,1,0,DEN,WAS,W3,L4,0,1,14.915460030165912,19.8,3,0,0,4
980,12/03/2016,2015/2016,1,GSW,PHO,123,116,1,0,GSW,PHO,W3,L2,1,1,13.38971878108328,13.565183530893892,3,0,0,2
981,12/03/2016,2015/2016,1,POR,ORL,121,84,1,0,POR,ORL,L1,W1,0,1,15.288328693679762,14.955365296803652,0,1,1,0
982,13/03/2016,2015/2016,1,LAC,CLE,90,114,0,1,LAC,CLE,W1,W2,1,0,15.505151554572654,22.606882352941177,1,0,2,0
983,13/03/2016,2015/2016,1,SAC,UTA,99,108,0,1,SAC,UTA,L4,W1,1,0,13.807294573201984,18.3,0,4,1,0
984,13/03/2016,2015/2016,1,ATL,IND,104,75,1,0,ATL,IND,W1,W3,1,1,14.316003909351899,20.9,1,0,3,0
985,13/03/2016,2015/2016,1,BRK,MIL,100,109,0,1,BRK,MIL,L3,W2,0,0,14.408273039971531,14.825365730194893,0,3,2,0
986,13/03/2016,2015/2016,1,LAL,NYK,87,90,0,1,LAL,NYK,L1,L1,0,0,13.253370501773947,14.374319203758903,0,1,0,1
987,14/03/2016,2015/2016,1,CHO,DAL,96,107,0,1,CHO,DAL,W7,L5,0,0,15.088621458995336,14.673795025286406,7,0,0,5
988,14/03/2016,2015/2016,1,MIA,DEN,124,119,1,0,MIA,DEN,L1,W4,1,1,15.816376954192632,14.915460030165912,0,1,4,0
989,14/03/2016,2015/2016,1,TOR,CHI,107,109,0,1,TOR,CHI,W3,L2,0,0,13.769058295964122,21.492318992654774,3,0,0,2
990,14/03/2016,2015/2016,1,WAS,DET,124,81,1,0,WAS,DET,L5,W1,1,1,13.85056530214425,14.461756291236062,0,5,1,0
991,14/03/2016,2015/2016,1,HOU,MEM,130,81,1,0,HOU,MEM,L1,L1,1,1,14.056677913679179,17.7,0,1,0,1
992,14/03/2016,2015/2016,1,OKC,POR,128,94,1,0,OKC,POR,L2,W1,1,1,13.080726131779471,15.288328693679762,0,2,1,0
993,14/03/2016,2015/2016,1,PHO,MIN,107,104,1,0,PHO,MIN,L3,W1,0,1,13.565183530893892,15.161460997442456,0,3,1,0
994,14/03/2016,2015/2016,1,GSW,NOP,125,107,1,0,GSW,NOP,W4,L3,1,1,13.38971878108328,25.0,4,0,0,3
995,14/03/2016,2015/2016,1,UTA,CLE,94,85,1,0,UTA,CLE,W2,W3,1,1,14.140003873216706,22.606882352941177,2,0,3,0
996,15/03/2016,2015/2016,1,ORL,DEN,116,110,1,0,ORL,DEN,L1,L1,0,1,14.955365296803652,14.915460030165912,0,1,0,1
997,15/03/2016,2015/2016,1,IND,BOS,103,98,1,0,IND,BOS,L1,L1,1,1,13.898029954633024,21.5,0,1,0,1
998,15/03/2016,2015/2016,1,BRK,PHI,131,114,1,0,BRK,PHI,L4,L1,0,1,14.408273039971531,12.963125543635835,0,4,0,1
999,15/03/2016,2015/2016,1,MIL,TOR,89,107,0,1,MIL,TOR,W3,L1,0,0,14.825365730194893,21.85290893015031,3,0,0,1
1000,15/03/2016,2015/2016,1,SAS,LAC,108,87,1,0,SAS,LAC,W3,L1,1,1,14.623290043290043,20.6,3,0,0,1
1001,15/03/2016,2015/2016,1,LAL,SAC,98,106,0,1,LAL,SAC,L2,L5,0,0,13.253370501773947,23.6,0,2,0,5
1002,16/03/2016,2015/2016,1,CLE,DAL,99,98,1,0,CLE,DAL,L1,W1,1,1,12.347307464705386,14.673795025286406,0,1,1,0
1003,16/03/2016,2015/2016,1,CHO,ORL,107,99,1,0,CHO,ORL,L1,W1,1,1,15.088621458995336,14.955365296803652,0,1,1,0
1004,16/03/2016,2015/2016,1,BOS,OKC,109,130,0,1,BOS,OKC,L2,W1,0,0,13.913511404561827,27.890315315315316,0,2,1,0
1005,16/03/2016,2015/2016,1,WAS,CHI,117,96,1,0,WAS,CHI,W1,W1,1,1,13.85056530214425,21.492318992654774,1,0,1,0
1006,16/03/2016,2015/2016,1,DET,ATL,114,118,0,1,DET,ATL,L1,W2,0,0,14.461756291236062,21.3,0,1,2,0
1007,16/03/2016,2015/2016,1,MEM,MIN,108,114,0,1,MEM,MIN,L2,L1,0,0,14.811153289949386,15.161460997442456,0,2,0,1
1008,16/03/2016,2015/2016,1,HOU,LAC,106,122,0,1,HOU,LAC,W1,L2,0,0,14.056677913679179,20.6,1,0,0,2
1009,16/03/2016,2015/2016,1,SAC,NOP,108,123,0,1,SAC,NOP,W1,L4,0,0,13.807294573201984,25.0,1,0,0,4
1010,16/03/2016,2015/2016,1,GSW,NYK,121,85,1,0,GSW,NYK,W5,W1,1,1,13.38971878108328,14.374319203758903,5,0,1,0
1011,17/03/2016,2015/2016,1,IND,TOR,94,101,0,1,IND,TOR,W1,W1,0,0,13.898029954633024,21.85290893015031,1,0,1,0
1012,17/03/2016,2015/2016,1,PHI,WAS,94,99,0,1,PHI,WAS,L2,W2,0,0,12.963125543635835,19.8,0,2,2,0
1013,17/03/2016,2015/2016,1,MIA,CHO,106,109,0,1,MIA,CHO,W1,W1,0,0,15.816376954192632,20.8,1,0,1,0
1014,17/03/2016,2015/2016,1,CHI,BRK,118,102,1,0,CHI,BRK,L1,W1,1,1,12.469305707015632,14.408273039971531,0,1,1,0
1015,17/03/2016,2015/2016,1,MIL,MEM,96,86,1,0,MIL,MEM,L1,L3,0,1,14.825365730194893,17.7,0,1,0,3
1016,17/03/2016,2015/2016,1,ATL,DEN,116,98,1,0,ATL,DEN,W3,L2,1,1,14.316003909351899,14.915460030165912,3,0,0,2
1017,17/03/2016,2015/2016,1,SAS,POR,118,110,1,0,SAS,POR,W4,L1,1,1,14.623290043290043,15.288328693679762,4,0,0,1
1018,17/03/2016,2015/2016,1,UTA,PHO,103,69,1,0,UTA,PHO,W3,W1,1,1,14.140003873216706,13.565183530893892,3,0,1,0
1019,18/03/2016,2015/2016,1,PHI,OKC,97,111,0,1,PHI,OKC,L3,W2,0,0,12.963125543635835,27.890315315315316,0,3,2,0
1020,18/03/2016,2015/2016,1,ORL,CLE,103,109,0,1,ORL,CLE,L1,W1,0,0,14.955365296803652,22.606882352941177,0,1,1,0
1021,18/03/2016,2015/2016,1,TOR,BOS,105,91,1,0,TOR,BOS,W2,L3,1,1,13.769058295964122,21.5,2,0,0,3
1022,18/03/2016,2015/2016,1,DET,SAC,115,108,1,0,DET,SAC,L2,L1,0,1,14.461756291236062,23.6,0,2,0,1
1023,18/03/2016,2015/2016,1,HOU,MIN,116,111,1,0,HOU,MIN,L1,W1,1,1,14.056677913679179,15.161460997442456,0,1,1,0
1024,18/03/2016,2015/2016,1,NOP,POR,112,117,0,1,NOP,POR,W1,L2,0,0,13.031279357231146,15.288328693679762,1,0,0,2
1025,18/03/2016,2015/2016,1,DAL,GSW,112,130,0,1,DAL,GSW,L1,W6,0,0,14.673795025286406,23.101541472963056,0,1,6,0
1026,18/03/2016,2015/2016,1,LAL,PHO,90,95,0,1,LAL,PHO,L3,L1,0,0,13.253370501773947,13.565183530893892,0,3,0,1
1027,19/03/2016,2015/2016,1,CHO,DEN,93,101,0,1,CHO,DEN,W2,L3,0,0,15.088621458995336,14.915460030165912,2,0,0,3
1028,19/03/2016,2015/2016,1,IND,OKC,111,115,0,1,IND,OKC,L1,W3,0,0,13.898029954633024,27.890315315315316,0,1,3,0
1029,19/03/2016,2015/2016,1,WAS,NYK,99,89,1,0,WAS,NYK,W3,L1,1,1,13.85056530214425,14.374319203758903,3,0,0,1
1030,19/03/2016,2015/2016,1,DET,BRK,115,103,1,0,DET,BRK,W1,L1,0,1,14.461756291236062,14.408273039971531,1,0,0,1
1031,19/03/2016,2015/2016,1,ATL,HOU,109,97,1,0,ATL,HOU,W4,W1,1,1,14.316003909351899,25.3,4,0,1,0
1032,19/03/2016,2015/2016,1,MIA,CLE,122,101,1,0,MIA,CLE,L1,W2,1,1,15.816376954192632,22.606882352941177,0,1,2,0
1033,19/03/2016,2015/2016,1,CHI,UTA,92,85,1,0,CHI,UTA,W1,W4,1,1,12.469305707015632,18.3,1,0,4,0
1034,19/03/2016,2015/2016,1,MEM,LAC,113,102,1,0,MEM,LAC,L4,W1,0,1,14.811153289949386,20.6,0,4,1,0
1035,19/03/2016,2015/2016,1,SAS,GSW,87,79,1,0,SAS,GSW,W5,W7,1,1,14.623290043290043,23.101541472963056,5,0,7,0
1036,20/03/2016,2015/2016,1,DAL,POR,132,120,1,0,DAL,POR,L2,W1,0,1,14.673795025286406,15.288328693679762,0,2,1,0
1037,20/03/2016,2015/2016,1,TOR,ORL,105,100,1,0,TOR,ORL,W3,L2,1,1,13.769058295964122,14.955365296803652,3,0,0,2
1038,20/03/2016,2015/2016,1,PHI,BOS,105,120,0,1,PHI,BOS,L4,L4,0,0,12.963125543635835,21.5,0,4,0,4
1039,20/03/2016,2015/2016,1,NOP,LAC,109,105,1,0,NOP,LAC,L1,L1,1,1,13.031279357231146,20.6,0,1,0,1
1040,20/03/2016,2015/2016,1,MIL,UTA,85,94,0,1,MIL,UTA,W1,L1,0,0,14.825365730194893,18.3,1,0,0,1
1041,20/03/2016,2015/2016,1,NYK,SAC,80,88,0,1,NYK,SAC,L2,L2,0,0,14.374319203758903,23.6,0,2,0,2
1042,21/03/2016,2015/2016,1,CHO,SAS,91,88,1,0,CHO,SAS,L1,W6,1,1,15.088621458995336,24.246153846153845,0,1,6,0
1043,21/03/2016,2015/2016,1,CLE,DEN,124,91,1,0,CLE,DEN,L1,W1,1,1,12.347307464705386,14.915460030165912,0,1,1,0
1044,21/03/2016,2015/2016,1,IND,PHI,91,75,1,0,IND,PHI,L2,L5,1,1,13.898029954633024,12.963125543635835,0,2,0,5
1045,21/03/2016,2015/2016,1,DET,MIL,92,91,1,0,DET,MIL,W2,L1,0,1,14.461756291236062,14.825365730194893,2,0,0,1
1046,21/03/2016,2015/2016,1,BOS,ORL,107,96,1,0,BOS,ORL,W1,L3,1,1,13.913511404561827,14.955365296803652,1,0,0,3
1047,21/03/2016,2015/2016,1,MIN,GSW,104,109,0,1,MIN,GSW,L1,L1,0,0,15.161460997442456,23.101541472963056,0,1,0,1
1048,21/03/2016,2015/2016,1,CHI,SAC,109,102,1,0,CHI,SAC,W2,W1,1,1,12.469305707015632,23.6,2,0,1,0
1049,21/03/2016,2015/2016,1,ATL,WAS,102,117,0,1,ATL,WAS,W5,W4,0,0,14.316003909351899,19.8,5,0,4,0
1050,21/03/2016,2015/2016,1,PHO,MEM,97,103,0,1,PHO,MEM,W1,W1,0,0,13.565183530893892,17.7,1,0,1,0
1051,22/03/2016,2015/2016,1,BRK,CHO,100,105,0,1,BRK,CHO,L2,W1,0,0,14.408273039971531,20.8,0,2,1,0
1052,22/03/2016,2015/2016,1,OKC,HOU,111,107,1,0,OKC,HOU,W4,L1,1,1,13.080726131779471,25.3,4,0,0,1
1053,22/03/2016,2015/2016,1,NOP,MIA,99,113,0,1,NOP,MIA,W1,W1,1,0,13.031279357231146,15.816376954192632,1,0,1,0
1054,22/03/2016,2015/2016,1,LAL,MEM,107,100,1,0,LAL,MEM,L4,W2,0,1,13.253370501773947,17.7,0,4,2,0
1055,23/03/2016,2015/2016,1,WAS,ATL,101,122,0,1,WAS,ATL,W5,L1,0,0,13.85056530214425,21.3,5,0,0,1
1056,23/03/2016,2015/2016,1,CLE,MIL,113,104,1,0,CLE,MIL,W1,L2,1,1,12.347307464705386,14.825365730194893,1,0,0,2
1057,23/03/2016,2015/2016,1,BOS,TOR,91,79,1,0,BOS,TOR,W2,W4,1,1,13.913511404561827,21.85290893015031,2,0,4,0
1058,23/03/2016,2015/2016,1,DET,ORL,118,102,1,0,DET,ORL,W3,L4,0,1,14.461756291236062,14.955365296803652,3,0,0,4
1059,23/03/2016,2015/2016,1,CHI,NYK,107,115,0,1,CHI,NYK,W3,L3,1,0,12.469305707015632,14.374319203758903,3,0,0,3
1060,23/03/2016,2015/2016,1,MIN,SAC,113,104,1,0,MIN,SAC,L2,L1,0,1,15.161460997442456,23.6,0,2,0,1
1061,23/03/2016,2015/2016,1,HOU,UTA,87,89,0,1,HOU,UTA,L2,W1,1,0,14.056677913679179,18.3,0,2,1,0
1062,23/03/2016,2015/2016,1,SAS,MIA,112,88,1,0,SAS,MIA,L1,W2,1,1,14.623290043290043,15.816376954192632,0,1,2,0
1063,23/03/2016,2015/2016,1,DEN,PHI,104,103,1,0,DEN,PHI,L1,L6,0,1,14.915460030165912,12.963125543635835,0,1,0,6
1064,23/03/2016,2015/2016,1,POR,DAL,109,103,1,0,POR,DAL,L1,W1,0,1,15.288328693679762,14.673795025286406,0,1,1,0
1065,23/03/2016,2015/2016,1,PHO,LAL,119,107,1,0,PHO,LAL,L1,W1,0,1,13.565183530893892,13.253370501773947,0,1,1,0
1066,23/03/2016,2015/2016,1,GSW,LAC,114,98,1,0,GSW,LAC,W1,L2,1,1,13.38971878108328,20.6,1,0,0,2
1067,24/03/2016,2015/2016,1,IND,NOP,92,84,1,0,IND,NOP,W1,L1,1,1,13.898029954633024,25.0,1,0,0,1
1068,24/03/2016,2015/2016,1,NYK,CHI,106,94,1,0,NYK,CHI,W1,L1,0,1,14.374319203758903,21.492318992654774,1,0,0,1
1069,24/03/2016,2015/2016,1,BRK,CLE,104,95,1,0,BRK,CLE,L3,W2,0,1,14.408273039971531,22.606882352941177,0,3,2,0
1070,24/03/2016,2015/2016,1,OKC,UTA,113,91,1,0,OKC,UTA,W5,W2,1,1,13.080726131779471,18.3,5,0,2,0
1071,24/03/2016,2015/2016,1,LAC,POR,96,94,1,0,LAC,POR,L3,W1,1,1,15.505151554572654,15.288328693679762,0,3,1,0
1072,25/03/2016,2015/2016,1,WAS,MIN,129,132,0,1,WAS,MIN,L1,W1,1,0,13.85056530214425,15.161460997442456,0,1,1,0
1073,25/03/2016,2015/2016,1,DET,CHO,112,105,1,0,DET,CHO,W4,W2,0,1,14.461756291236062,20.8,4,0,2,0
1074,25/03/2016,2015/2016,1,MIA,ORL,108,97,1,0,MIA,ORL,L1,L5,1,1,15.816376954192632,14.955365296803652,0,1,0,5
1075,25/03/2016,2015/2016,1,ATL,MIL,101,90,1,0,ATL,MIL,W1,L3,1,1,14.316003909351899,14.825365730194893,1,0,0,3
1076,25/03/2016,2015/2016,1,HOU,TOR,112,109,1,0,HOU,TOR,L3,L1,1,1,14.056677913679179,21.85290893015031,0,3,0,1
1077,25/03/2016,2015/2016,1,SAS,MEM,110,104,1,0,SAS,MEM,W1,L1,1,1,14.623290043290043,17.7,1,0,0,1
1078,25/03/2016,2015/2016,1,SAC,PHO,116,94,1,0,SAC,PHO,L2,W1,0,1,13.807294573201984,13.565183530893892,0,2,1,0
1079,25/03/2016,2015/2016,1,LAL,DEN,105,116,0,1,LAL,DEN,L1,W1,0,0,13.253370501773947,14.915460030165912,0,1,1,0
1080,25/03/2016,2015/2016,1,GSW,DAL,128,120,1,0,GSW,DAL,W2,L1,1,1,13.38971878108328,14.673795025286406,2,0,0,1
1081,26/03/2016,2015/2016,1,BRK,IND,120,110,1,0,BRK,IND,W1,W2,0,1,14.408273039971531,20.9,1,0,2,0
1082,26/03/2016,2015/2016,1,NOP,TOR,91,115,0,1,NOP,TOR,L2,L2,0,0,13.031279357231146,21.85290893015031,0,2,0,2
1083,26/03/2016,2015/2016,1,ORL,CHI,111,89,1,0,ORL,CHI,L6,L2,0,1,14.955365296803652,21.492318992654774,0,6,0,2
1084,26/03/2016,2015/2016,1,DET,ATL,95,112,0,1,DET,ATL,W5,W2,0,0,14.461756291236062,21.3,5,0,2,0
1085,26/03/2016,2015/2016,1,NYK,CLE,93,107,0,1,NYK,CLE,W2,L1,0,0,14.374319203758903,22.606882352941177,2,0,0,1
1086,26/03/2016,2015/2016,1,OKC,SAS,111,92,1,0,OKC,SAS,W6,W2,1,1,13.080726131779471,24.246153846153845,6,0,2,0
1087,26/03/2016,2015/2016,1,MIN,UTA,84,93,0,1,MIN,UTA,W2,L1,0,0,15.161460997442456,18.3,2,0,0,1
1088,26/03/2016,2015/2016,1,MIL,CHO,91,115,0,1,MIL,CHO,L4,L1,0,0,14.825365730194893,20.8,0,4,0,1
1089,26/03/2016,2015/2016,1,PHO,BOS,99,102,0,1,PHO,BOS,L1,W3,0,0,13.565183530893892,21.5,0,1,3,0
1090,26/03/2016,2015/2016,1,POR,PHI,108,105,1,0,POR,PHI,L1,L7,0,1,15.288328693679762,12.963125543635835,0,1,0,7
1091,27/03/2016,2015/2016,1,LAC,DEN,105,90,1,0,LAC,DEN,W1,W2,1,1,15.505151554572654,14.915460030165912,1,0,2,0
1092,27/03/2016,2015/2016,1,IND,HOU,104,101,1,0,IND,HOU,L1,W1,1,1,13.898029954633024,25.3,0,1,1,0
1093,27/03/2016,2015/2016,1,SAC,DAL,133,111,1,0,SAC,DAL,W1,L2,0,1,13.807294573201984,14.673795025286406,1,0,0,2
1094,27/03/2016,2015/2016,1,GSW,PHI,117,105,1,0,GSW,PHI,W3,L8,1,1,13.38971878108328,12.963125543635835,3,0,0,8
1095,27/03/2016,2015/2016,1,LAL,WAS,88,101,0,1,LAL,WAS,L2,L2,0,0,13.253370501773947,19.8,0,2,0,2
1096,28/03/2016,2015/2016,1,TOR,OKC,100,119,0,1,TOR,OKC,W1,W7,0,0,13.769058295964122,27.890315315315316,1,0,7,0
1097,28/03/2016,2015/2016,1,MIA,BRK,110,99,1,0,MIA,BRK,W1,W2,1,1,15.816376954192632,14.408273039971531,1,0,2,0
1098,28/03/2016,2015/2016,1,CHI,ATL,100,102,0,1,CHI,ATL,L3,W3,0,0,12.469305707015632,21.3,0,3,3,0
1099,28/03/2016,2015/2016,1,MIN,PHO,121,116,1,0,MIN,PHO,L1,L2,0,1,15.161460997442456,13.565183530893892,0,1,0,2
1100,28/03/2016,2015/2016,1,NOP,NYK,99,91,1,0,NOP,NYK,L3,L1,1,1,13.031279357231146,14.374319203758903,0,3,0,1
1101,28/03/2016,2015/2016,1,MEM,SAS,87,101,0,1,MEM,SAS,L2,L1,0,0,14.811153289949386,24.246153846153845,0,2,0,1
1102,28/03/2016,2015/2016,1,UTA,LAL,123,75,1,0,UTA,LAL,W1,L3,1,1,14.140003873216706,13.253370501773947,1,0,0,3
1103,28/03/2016,2015/2016,1,DEN,DAL,88,97,0,1,DEN,DAL,L1,L3,0,0,14.915460030165912,14.673795025286406,0,1,0,3
1104,28/03/2016,2015/2016,1,POR,SAC,105,93,1,0,POR,SAC,W1,W2,0,1,15.288328693679762,23.6,1,0,2,0
1105,28/03/2016,2015/2016,1,LAC,BOS,114,90,1,0,LAC,BOS,W2,W4,0,1,15.505151554572654,21.5,2,0,4,0
1106,29/03/2016,2015/2016,1,IND,CHI,96,98,0,1,IND,CHI,W1,L4,0,0,13.898029954633024,21.492318992654774,1,0,0,4
1107,29/03/2016,2015/2016,1,PHI,CHO,85,100,0,1,PHI,CHO,L9,W1,0,0,12.963125543635835,20.8,0,9,1,0
1108,29/03/2016,2015/2016,1,ORL,BRK,139,105,1,0,ORL,BRK,W1,L1,0,1,14.955365296803652,14.408273039971531,1,0,0,1
1109,29/03/2016,2015/2016,1,DET,OKC,88,82,1,0,DET,OKC,L1,W8,0,1,14.461756291236062,27.890315315315316,0,1,8,0
1110,29/03/2016,2015/2016,1,CLE,HOU,100,106,0,1,CLE,HOU,W1,L1,0,0,12.347307464705386,25.3,1,0,0,1
1111,29/03/2016,2015/2016,1,GSW,WAS,102,94,1,0,GSW,WAS,W4,W1,1,1,13.38971878108328,19.8,4,0,1,0
1112,30/03/2016,2015/2016,1,TOR,ATL,105,97,1,0,TOR,ATL,L1,W4,1,1,13.769058295964122,21.3,0,1,4,0
1113,30/03/2016,2015/2016,1,MIL,PHO,105,94,1,0,MIL,PHO,L5,L3,0,1,14.825365730194893,13.565183530893892,0,5,0,3
1114,30/03/2016,2015/2016,1,MEM,DEN,105,109,0,1,MEM,DEN,L3,L2,0,0,14.811153289949386,14.915460030165912,0,3,0,2
1115,30/03/2016,2015/2016,1,MIN,LAC,79,99,0,1,MIN,LAC,W1,W3,0,0,15.161460997442456,20.6,1,0,3,0
1116,30/03/2016,2015/2016,1,SAS,NOP,100,92,1,0,SAS,NOP,W1,W1,1,1,14.623290043290043,25.0,1,0,1,0
1117,30/03/2016,2015/2016,1,DAL,NYK,91,89,1,0,DAL,NYK,W1,L2,0,1,14.673795025286406,14.374319203758903,1,0,0,2
1118,30/03/2016,2015/2016,1,UTA,GSW,96,103,0,1,UTA,GSW,W2,W5,1,0,14.140003873216706,23.101541472963056,2,0,5,0
1119,30/03/2016,2015/2016,1,SAC,WAS,120,111,1,0,SAC,WAS,L1,L1,0,1,13.807294573201984,19.8,0,1,0,1
1120,30/03/2016,2015/2016,1,LAL,MIA,102,100,1,0,LAL,MIA,L4,W2,0,1,13.253370501773947,15.816376954192632,0,4,2,0
1121,31/03/2016,2015/2016,1,IND,ORL,94,114,0,1,IND,ORL,L1,W2,1,0,13.898029954633024,14.955365296803652,0,1,2,0
1122,31/03/2016,2015/2016,1,CLE,BRK,107,87,1,0,CLE,BRK,L1,L2,1,1,12.347307464705386,14.408273039971531,0,1,0,2
1123,31/03/2016,2015/2016,1,HOU,CHI,100,103,0,1,HOU,CHI,W1,W1,1,0,14.056677913679179,21.492318992654774,1,0,1,0
1124,31/03/2016,2015/2016,1,NOP,DEN,101,95,1,0,NOP,DEN,L1,W1,1,1,13.031279357231146,14.915460030165912,0,1,1,0
1125,31/03/2016,2015/2016,1,OKC,LAC,119,117,1,0,OKC,LAC,L1,W4,1,1,13.080726131779471,20.6,0,1,4,0
1126,31/03/2016,2015/2016,1,POR,BOS,116,109,1,0,POR,BOS,W2,L1,0,1,15.288328693679762,21.5,2,0,0,1
1127,01/04/2016,2015/2016,1,CHO,PHI,100,91,1,0,CHO,PHI,W2,L10,1,1,15.088621458995336,12.963125543635835,2,0,0,10
1128,01/04/2016,2015/2016,1,DET,DAL,89,98,0,1,DET,DAL,W1,W2,0,0,14.461756291236062,14.673795025286406,1,0,2,0
1129,01/04/2016,2015/2016,1,NYK,BRK,105,91,1,0,NYK,BRK,L3,L3,0,1,14.374319203758903,14.408273039971531,0,3,0,3
1130,01/04/2016,2015/2016,1,MIL,ORL,113,110,1,0,MIL,ORL,W1,W3,0,1,14.825365730194893,14.955365296803652,1,0,3,0
1131,01/04/2016,2015/2016,1,ATL,CLE,108,110,0,1,ATL,CLE,L1,W1,1,0,14.316003909351899,22.606882352941177,0,1,1,0
1132,01/04/2016,2015/2016,1,MEM,TOR,95,99,0,1,MEM,TOR,L4,W1,0,0,14.811153289949386,21.85290893015031,0,4,1,0
1133,01/04/2016,2015/2016,1,UTA,MIN,98,85,1,0,UTA,MIN,L1,L1,1,1,14.140003873216706,15.161460997442456,0,1,0,1
1134,01/04/2016,2015/2016,1,SAC,MIA,106,112,0,1,SAC,MIA,W1,L1,0,0,13.807294573201984,15.816376954192632,1,0,0,1
1135,01/04/2016,2015/2016,1,GSW,BOS,106,109,0,1,GSW,BOS,W6,L2,1,0,13.38971878108328,21.5,6,0,0,2
1136,01/04/2016,2015/2016,1,PHO,WAS,99,106,0,1,PHO,WAS,L4,L2,0,0,13.565183530893892,19.8,0,4,0,2
1137,02/04/2016,2015/2016,1,PHI,IND,102,115,0,1,PHI,IND,L11,L2,0,0,12.963125543635835,20.9,0,11,0,2
1138,02/04/2016,2015/2016,1,CHI,DET,90,94,0,1,CHI,DET,W2,L1,1,0,12.469305707015632,14.461756291236062,2,0,0,1
1139,02/04/2016,2015/2016,1,SAS,TOR,102,95,1,0,SAS,TOR,W2,W2,1,1,14.623290043290043,21.85290893015031,2,0,2,0
1140,02/04/2016,2015/2016,1,DEN,SAC,106,115,0,1,DEN,SAC,L1,L1,0,0,14.915460030165912,23.6,0,1,0,1
1141,02/04/2016,2015/2016,1,POR,MIA,110,93,1,0,POR,MIA,W3,W1,0,1,15.288328693679762,15.816376954192632,3,0,1,0
1142,03/04/2016,2015/2016,1,BRK,NOP,87,106,0,1,BRK,NOP,L4,W1,0,0,14.408273039971531,25.0,0,4,1,0
1143,03/04/2016,2015/2016,1,LAC,WAS,114,109,1,0,LAC,WAS,L1,W1,1,1,15.505151554572654,19.8,0,1,1,0
1144,03/04/2016,2015/2016,1,CLE,CHO,112,103,1,0,CLE,CHO,W2,W3,1,1,12.347307464705386,20.8,2,0,3,0
1145,03/04/2016,2015/2016,1,HOU,OKC,118,110,1,0,HOU,OKC,L1,W1,1,1,14.056677913679179,27.890315315315316,0,1,1,0
1146,03/04/2016,2015/2016,1,MIN,DAL,78,88,0,1,MIN,DAL,L2,W3,0,0,15.161460997442456,14.673795025286406,0,2,3,0
1147,03/04/2016,2015/2016,1,PHO,UTA,86,101,0,1,PHO,UTA,L5,W1,0,0,13.565183530893892,18.3,0,5,1,0
1148,03/04/2016,2015/2016,1,ORL,MEM,119,107,1,0,ORL,MEM,L1,L5,0,1,14.955365296803652,17.7,0,1,0,5
1149,03/04/2016,2015/2016,1,MIL,CHI,98,102,0,1,MIL,CHI,W2,L1,0,0,14.825365730194893,21.492318992654774,2,0,0,1
1150,03/04/2016,2015/2016,1,NYK,IND,87,92,0,1,NYK,IND,W1,W1,0,0,14.374319203758903,20.9,1,0,1,0
1151,03/04/2016,2015/2016,1,GSW,POR,136,111,1,0,GSW,POR,L1,W4,1,1,13.38971878108328,15.288328693679762,0,1,4,0
1152,03/04/2016,2015/2016,1,LAL,BOS,100,107,0,1,LAL,BOS,W1,W1,0,0,13.253370501773947,21.5,1,0,1,0
1153,05/04/2016,2015/2016,1,PHI,NOP,107,93,1,0,PHI,NOP,L12,W2,0,1,12.963125543635835,25.0,0,12,2,0
1154,05/04/2016,2015/2016,1,TOR,CHO,96,90,1,0,TOR,CHO,L1,L1,1,1,13.769058295964122,20.8,0,1,0,1
1155,05/04/2016,2015/2016,1,MIA,DET,107,89,1,0,MIA,DET,L1,W1,1,1,15.816376954192632,14.461756291236062,0,1,1,0
1156,05/04/2016,2015/2016,1,MEM,CHI,108,92,1,0,MEM,CHI,L6,W1,0,1,14.811153289949386,21.492318992654774,0,6,1,0
1157,05/04/2016,2015/2016,1,MIL,CLE,80,109,0,1,MIL,CLE,L1,W3,0,0,14.825365730194893,22.606882352941177,0,1,3,0
1158,05/04/2016,2015/2016,1,ATL,PHO,103,90,1,0,ATL,PHO,L2,L6,1,1,14.316003909351899,13.565183530893892,0,2,0,6
1159,05/04/2016,2015/2016,1,DEN,OKC,102,124,0,1,DEN,OKC,L2,L1,0,0,14.915460030165912,27.890315315315316,0,2,0,1
1160,05/04/2016,2015/2016,1,UTA,SAS,86,88,0,1,UTA,SAS,W2,W3,1,0,14.140003873216706,24.246153846153845,2,0,3,0
