,Date,Season,Regular Season,Home Team 1,Away Team 2,score1,score2,Home Team,Away Team,Home Team 1.1,Away Team 2.1,Streak Home Team,Streak Away Team,Did Star Player  play,Home Team Won,Weighted_Team_PER,Weighted_opposition_PER,win_streak,lose_streak
1035,19/03/2016,2015/2016,1.0,SAS,GSW,87.0,79.0,1.0,0.0,SAS,GSW,W5,W7,1.0,1.0,14.623290043290043,23.101541472963056,7,0
1036,20/03/2016,2015/2016,1.0,DAL,POR,132.0,120.0,1.0,0.0,DAL,POR,L2,W1,0.0,1.0,14.673795025286406,15.288328693679762,1,0
1037,20/03/2016,2015/2016,1.0,TOR,ORL,105.0,100.0,1.0,0.0,TOR,ORL,W3,L2,1.0,1.0,13.769058295964122,14.955365296803652,0,2
1038,20/03/2016,2015/2016,1.0,PHI,BOS,105.0,120.0,0.0,1.0,PHI,BOS,L4,L4,0.0,0.0,12.963125543635835,21.5,0,4
1039,20/03/2016,2015/2016,1.0,NOP,LAC,109.0,105.0,1.0,0.0,NOP,LAC,L1,L1,1.0,1.0,13.031279357231146,20.6,0,1
1040,20/03/2016,2015/2016,1.0,MIL,UTA,85.0,94.0,0.0,1.0,MIL,UTA,W1,L1,0.0,0.0,14.825365730194893,18.3,0,1
1041,20/03/2016,2015/2016,1.0,NYK,SAC,80.0,88.0,0.0,1.0,NYK,SAC,L2,L2,0.0,0.0,14.374319203758903,23.6,0,2
1042,21/03/2016,2015/2016,1.0,CHO,SAS,91.0,88.0,1.0,0.0,CHO,SAS,L1,W6,1.0,1.0,15.088621458995336,24.246153846153845,6,0
1043,21/03/2016,2015/2016,1.0,CLE,DEN,124.0,91.0,1.0,0.0,CLE,DEN,L1,W1,1.0,1.0,12.347307464705386,14.915460030165912,1,0
1044,21/03/2016,2015/2016,1.0,IND,PHI,91.0,75.0,1.0,0.0,IND,PHI,L2,L5,1.0,1.0,13.898029954633024,12.963125543635835,0,5
1045,21/03/2016,2015/2016,1.0,DET,MIL,92.0,91.0,1.0,0.0,DET,MIL,W2,L1,0.0,1.0,14.461756291236062,14.825365730194893,0,1
1046,21/03/2016,2015/2016,1.0,BOS,ORL,107.0,96.0,1.0,0.0,BOS,ORL,W1,L3,1.0,1.0,13.913511404561827,14.955365296803652,0,3
1047,21/03/2016,2015/2016,1.0,MIN,GSW,104.0,109.0,0.0,1.0,MIN,GSW,L1,L1,0.0,0.0,15.161460997442456,23.101541472963056,0,1
1048,21/03/2016,2015/2016,1.0,CHI,SAC,109.0,102.0,1.0,0.0,CHI,SAC,W2,W1,1.0,1.0,12.469305707015632,23.6,1,0
1049,21/03/2016,2015/2016,1.0,ATL,WAS,102.0,117.0,0.0,1.0,ATL,WAS,W5,W4,0.0,0.0,14.316003909351899,19.8,4,0
1050,21/03/2016,2015/2016,1.0,PHO,MEM,97.0,103.0,0.0,1.0,PHO,MEM,W1,W1,0.0,0.0,13.565183530893892,17.7,1,0
1051,22/03/2016,2015/2016,1.0,BRK,CHO,100.0,105.0,0.0,1.0,BRK,CHO,L2,W1,0.0,0.0,14.408273039971531,20.8,1,0
1052,22/03/2016,2015/2016,1.0,OKC,HOU,111.0,107.0,1.0,0.0,OKC,HOU,W4,L1,0.0,1.0,13.080726131779471,25.3,0,1
1053,22/03/2016,2015/2016,1.0,NOP,MIA,99.0,113.0,0.0,1.0,NOP,MIA,W1,W1,1.0,0.0,13.031279357231146,15.816376954192632,1,0
1054,22/03/2016,2015/2016,1.0,LAL,MEM,107.0,100.0,1.0,0.0,LAL,MEM,L4,W2,0.0,1.0,13.253370501773947,17.7,2,0
1055,23/03/2016,2015/2016,1.0,WAS,ATL,101.0,122.0,0.0,1.0,WAS,ATL,W5,L1,0.0,0.0,13.85056530214425,21.3,0,1
1056,23/03/2016,2015/2016,1.0,CLE,MIL,113.0,104.0,1.0,0.0,CLE,MIL,W1,L2,1.0,1.0,12.347307464705386,14.825365730194893,0,2
1057,23/03/2016,2015/2016,1.0,BOS,TOR,91.0,79.0,1.0,0.0,BOS,TOR,W2,W4,1.0,1.0,13.913511404561827,21.85290893015031,4,0
1058,23/03/2016,2015/2016,1.0,DET,ORL,118.0,102.0,1.0,0.0,DET,ORL,W3,L4,0.0,1.0,14.461756291236062,14.955365296803652,0,4
1059,23/03/2016,2015/2016,1.0,CHI,NYK,107.0,115.0,0.0,1.0,CHI,NYK,W3,L3,1.0,0.0,12.469305707015632,14.374319203758903,0,3
1060,23/03/2016,2015/2016,1.0,MIN,SAC,113.0,104.0,1.0,0.0,MIN,SAC,L2,L1,0.0,1.0,15.161460997442456,23.6,0,1
1061,23/03/2016,2015/2016,1.0,HOU,UTA,87.0,89.0,0.0,1.0,HOU,UTA,L2,W1,1.0,0.0,14.056677913679179,18.3,1,0
1062,23/03/2016,2015/2016,1.0,SAS,MIA,112.0,88.0,1.0,0.0,SAS,MIA,L1,W2,1.0,1.0,14.623290043290043,15.816376954192632,2,0
1063,23/03/2016,2015/2016,1.0,DEN,PHI,104.0,103.0,1.0,0.0,DEN,PHI,L1,L6,0.0,1.0,14.915460030165912,12.963125543635835,0,6
1064,23/03/2016,2015/2016,1.0,POR,DAL,109.0,103.0,1.0,0.0,POR,DAL,L1,W1,0.0,1.0,15.288328693679762,14.673795025286406,1,0
1065,23/03/2016,2015/2016,1.0,PHO,LAL,119.0,107.0,1.0,0.0,PHO,LAL,L1,W1,0.0,1.0,13.565183530893892,13.253370501773947,1,0
1066,23/03/2016,2015/2016,1.0,GSW,LAC,114.0,98.0,1.0,0.0,GSW,LAC,W1,L2,1.0,1.0,13.38971878108328,20.6,0,2
1067,24/03/2016,2015/2016,1.0,IND,NOP,92.0,84.0,1.0,0.0,IND,NOP,W1,L1,1.0,1.0,13.898029954633024,25.0,0,1
1068,24/03/2016,2015/2016,1.0,NYK,CHI,106.0,94.0,1.0,0.0,NYK,CHI,W1,L1,0.0,1.0,14.374319203758903,21.492318992654774,0,1
1069,24/03/2016,2015/2016,1.0,BRK,CLE,104.0,95.0,1.0,0.0,BRK,CLE,L3,W2,0.0,1.0,14.408273039971531,22.606882352941177,2,0
1070,24/03/2016,2015/2016,1.0,OKC,UTA,113.0,91.0,1.0,0.0,OKC,UTA,W5,W2,1.0,1.0,13.080726131779471,18.3,2,0
1071,24/03/2016,2015/2016,1.0,LAC,POR,96.0,94.0,1.0,0.0,LAC,POR,L3,W1,1.0,1.0,15.505151554572654,15.288328693679762,1,0
1072,25/03/2016,2015/2016,1.0,WAS,MIN,129.0,132.0,0.0,1.0,WAS,MIN,L1,W1,1.0,0.0,13.85056530214425,15.161460997442456,1,0
1073,25/03/2016,2015/2016,1.0,DET,CHO,112.0,105.0,1.0,0.0,DET,CHO,W4,W2,0.0,1.0,14.461756291236062,20.8,2,0
1074,25/03/2016,2015/2016,1.0,MIA,ORL,108.0,97.0,1.0,0.0,MIA,ORL,L1,L5,1.0,1.0,15.816376954192632,14.955365296803652,0,5
1075,25/03/2016,2015/2016,1.0,ATL,MIL,101.0,90.0,1.0,0.0,ATL,MIL,W1,L3,1.0,1.0,14.316003909351899,14.825365730194893,0,3
1076,25/03/2016,2015/2016,1.0,HOU,TOR,112.0,109.0,1.0,0.0,HOU,TOR,L3,L1,1.0,1.0,14.056677913679179,21.85290893015031,0,1
1077,25/03/2016,2015/2016,1.0,SAS,MEM,110.0,104.0,1.0,0.0,SAS,MEM,W1,L1,1.0,1.0,14.623290043290043,17.7,0,1
1078,25/03/2016,2015/2016,1.0,SAC,PHO,116.0,94.0,1.0,0.0,SAC,PHO,L2,W1,0.0,1.0,13.807294573201984,13.565183530893892,1,0
1079,25/03/2016,2015/2016,1.0,LAL,DEN,105.0,116.0,0.0,1.0,LAL,DEN,L1,W1,0.0,0.0,13.253370501773947,14.915460030165912,1,0
1080,25/03/2016,2015/2016,1.0,GSW,DAL,128.0,120.0,1.0,0.0,GSW,DAL,W2,L1,1.0,1.0,13.38971878108328,14.673795025286406,0,1
1081,26/03/2016,2015/2016,1.0,BRK,IND,120.0,110.0,1.0,0.0,BRK,IND,W1,W2,0.0,1.0,14.408273039971531,20.9,2,0
1082,26/03/2016,2015/2016,1.0,NOP,TOR,91.0,115.0,0.0,1.0,NOP,TOR,L2,L2,1.0,0.0,13.031279357231146,21.85290893015031,0,2
1083,26/03/2016,2015/2016,1.0,ORL,CHI,111.0,89.0,1.0,0.0,ORL,CHI,L6,L2,0.0,1.0,14.955365296803652,21.492318992654774,0,2
1084,26/03/2016,2015/2016,1.0,DET,ATL,95.0,112.0,0.0,1.0,DET,ATL,W5,W2,0.0,0.0,14.461756291236062,21.3,2,0
1085,26/03/2016,2015/2016,1.0,NYK,CLE,93.0,107.0,0.0,1.0,NYK,CLE,W2,L1,0.0,0.0,14.374319203758903,22.606882352941177,0,1
1086,26/03/2016,2015/2016,1.0,OKC,SAS,111.0,92.0,1.0,0.0,OKC,SAS,W6,W2,1.0,1.0,13.080726131779471,24.246153846153845,2,0
1087,26/03/2016,2015/2016,1.0,MIN,UTA,84.0,93.0,0.0,1.0,MIN,UTA,W2,L1,0.0,0.0,15.161460997442456,18.3,0,1
1088,26/03/2016,2015/2016,1.0,MIL,CHO,91.0,115.0,0.0,1.0,MIL,CHO,L4,L1,0.0,0.0,14.825365730194893,20.8,0,1
1089,26/03/2016,2015/2016,1.0,PHO,BOS,99.0,102.0,0.0,1.0,PHO,BOS,L1,W3,0.0,0.0,13.565183530893892,21.5,3,0
1090,26/03/2016,2015/2016,1.0,POR,PHI,108.0,105.0,1.0,0.0,POR,PHI,L1,L7,0.0,1.0,15.288328693679762,12.963125543635835,0,7
1091,27/03/2016,2015/2016,1.0,LAC,DEN,105.0,90.0,1.0,0.0,LAC,DEN,W1,W2,1.0,1.0,15.505151554572654,14.915460030165912,2,0
1092,27/03/2016,2015/2016,1.0,IND,HOU,104.0,101.0,1.0,0.0,IND,HOU,L1,W1,1.0,1.0,13.898029954633024,25.3,1,0
1093,27/03/2016,2015/2016,1.0,SAC,DAL,133.0,111.0,1.0,0.0,SAC,DAL,W1,L2,0.0,1.0,13.807294573201984,14.673795025286406,0,2
1094,27/03/2016,2015/2016,1.0,GSW,PHI,117.0,105.0,1.0,0.0,GSW,PHI,W3,L8,1.0,1.0,13.38971878108328,12.963125543635835,0,8
1095,27/03/2016,2015/2016,1.0,LAL,WAS,88.0,101.0,0.0,1.0,LAL,WAS,L2,L2,0.0,0.0,13.253370501773947,19.8,0,2
1096,28/03/2016,2015/2016,1.0,TOR,OKC,100.0,119.0,0.0,1.0,TOR,OKC,W1,W7,0.0,0.0,13.769058295964122,27.890315315315316,7,0
1097,28/03/2016,2015/2016,1.0,MIA,BRK,110.0,99.0,1.0,0.0,MIA,BRK,W1,W2,1.0,1.0,15.816376954192632,14.408273039971531,2,0
1098,28/03/2016,2015/2016,1.0,CHI,ATL,100.0,102.0,0.0,1.0,CHI,ATL,L3,W3,1.0,0.0,12.469305707015632,21.3,3,0
1099,28/03/2016,2015/2016,1.0,MIN,PHO,121.0,116.0,1.0,0.0,MIN,PHO,L1,L2,0.0,1.0,15.161460997442456,13.565183530893892,0,2
1100,28/03/2016,2015/2016,1.0,NOP,NYK,99.0,91.0,1.0,0.0,NOP,NYK,L3,L1,1.0,1.0,13.031279357231146,14.374319203758903,0,1
1101,28/03/2016,2015/2016,1.0,MEM,SAS,87.0,101.0,0.0,1.0,MEM,SAS,L2,L1,0.0,0.0,14.811153289949386,24.246153846153845,0,1
1102,28/03/2016,2015/2016,1.0,UTA,LAL,123.0,75.0,1.0,0.0,UTA,LAL,W1,L3,1.0,1.0,14.140003873216706,13.253370501773947,0,3
1103,28/03/2016,2015/2016,1.0,DEN,DAL,88.0,97.0,0.0,1.0,DEN,DAL,L1,L3,0.0,0.0,14.915460030165912,14.673795025286406,0,3
1104,28/03/2016,2015/2016,1.0,POR,SAC,105.0,93.0,1.0,0.0,POR,SAC,W1,W2,0.0,1.0,15.288328693679762,23.6,2,0
1105,28/03/2016,2015/2016,1.0,LAC,BOS,114.0,90.0,1.0,0.0,LAC,BOS,W2,W4,0.0,1.0,15.505151554572654,21.5,4,0
1106,29/03/2016,2015/2016,1.0,IND,CHI,96.0,98.0,0.0,1.0,IND,CHI,W1,L4,0.0,0.0,13.898029954633024,21.492318992654774,0,4
1107,29/03/2016,2015/2016,1.0,PHI,CHO,85.0,100.0,0.0,1.0,PHI,CHO,L9,W1,0.0,0.0,12.963125543635835,20.8,1,0
1108,29/03/2016,2015/2016,1.0,ORL,BRK,139.0,105.0,1.0,0.0,ORL,BRK,W1,L1,0.0,1.0,14.955365296803652,14.408273039971531,0,1
1109,29/03/2016,2015/2016,1.0,DET,OKC,88.0,82.0,1.0,0.0,DET,OKC,L1,W8,0.0,1.0,14.461756291236062,27.890315315315316,8,0
1110,29/03/2016,2015/2016,1.0,CLE,HOU,100.0,106.0,0.0,1.0,CLE,HOU,W1,L1,1.0,0.0,12.347307464705386,25.3,0,1
1111,29/03/2016,2015/2016,1.0,GSW,WAS,102.0,94.0,1.0,0.0,GSW,WAS,W4,W1,1.0,1.0,13.38971878108328,19.8,1,0
1112,30/03/2016,2015/2016,1.0,TOR,ATL,105.0,97.0,1.0,0.0,TOR,ATL,L1,W4,1.0,1.0,13.769058295964122,21.3,4,0
1113,30/03/2016,2015/2016,1.0,MIL,PHO,105.0,94.0,1.0,0.0,MIL,PHO,L5,L3,0.0,1.0,14.825365730194893,13.565183530893892,0,3
1114,30/03/2016,2015/2016,1.0,MEM,DEN,105.0,109.0,0.0,1.0,MEM,DEN,L3,L2,0.0,0.0,14.811153289949386,14.915460030165912,0,2
1115,30/03/2016,2015/2016,1.0,MIN,LAC,79.0,99.0,0.0,1.0,MIN,LAC,W1,W3,0.0,0.0,15.161460997442456,20.6,3,0
1116,30/03/2016,2015/2016,1.0,SAS,NOP,100.0,92.0,1.0,0.0,SAS,NOP,W1,W1,0.0,1.0,14.623290043290043,25.0,1,0
1117,30/03/2016,2015/2016,1.0,DAL,NYK,91.0,89.0,1.0,0.0,DAL,NYK,W1,L2,0.0,1.0,14.673795025286406,14.374319203758903,0,2
1118,30/03/2016,2015/2016,1.0,UTA,GSW,96.0,103.0,0.0,1.0,UTA,GSW,W2,W5,1.0,0.0,14.140003873216706,23.101541472963056,5,0
1119,30/03/2016,2015/2016,1.0,SAC,WAS,120.0,111.0,1.0,0.0,SAC,WAS,L1,L1,0.0,1.0,13.807294573201984,19.8,0,1
1120,30/03/2016,2015/2016,1.0,LAL,MIA,102.0,100.0,1.0,0.0,LAL,MIA,L4,W2,0.0,1.0,13.253370501773947,15.816376954192632,2,0
1121,31/03/2016,2015/2016,1.0,IND,ORL,94.0,114.0,0.0,1.0,IND,ORL,L1,W2,1.0,0.0,13.898029954633024,14.955365296803652,2,0
1122,31/03/2016,2015/2016,1.0,CLE,BRK,107.0,87.0,1.0,0.0,CLE,BRK,L1,L2,1.0,1.0,12.347307464705386,14.408273039971531,0,2
1123,31/03/2016,2015/2016,1.0,HOU,CHI,100.0,103.0,0.0,1.0,HOU,CHI,W1,W1,1.0,0.0,14.056677913679179,21.492318992654774,1,0
1124,31/03/2016,2015/2016,1.0,NOP,DEN,101.0,95.0,1.0,0.0,NOP,DEN,L1,W1,1.0,1.0,13.031279357231146,14.915460030165912,1,0
1125,31/03/2016,2015/2016,1.0,OKC,LAC,119.0,117.0,1.0,0.0,OKC,LAC,L1,W4,1.0,1.0,13.080726131779471,20.6,4,0
1126,31/03/2016,2015/2016,1.0,POR,BOS,116.0,109.0,1.0,0.0,POR,BOS,W2,L1,0.0,1.0,15.288328693679762,21.5,0,1
1127,01/04/2016,2015/2016,1.0,CHO,PHI,100.0,91.0,1.0,0.0,CHO,PHI,W2,L10,1.0,1.0,15.088621458995336,12.963125543635835,0,10
1128,01/04/2016,2015/2016,1.0,DET,DAL,89.0,98.0,0.0,1.0,DET,DAL,W1,W2,0.0,0.0,14.461756291236062,14.673795025286406,2,0
1129,01/04/2016,2015/2016,1.0,NYK,BRK,105.0,91.0,1.0,0.0,NYK,BRK,L3,L3,0.0,1.0,14.374319203758903,14.408273039971531,0,3
1130,01/04/2016,2015/2016,1.0,MIL,ORL,113.0,110.0,1.0,0.0,MIL,ORL,W1,W3,0.0,1.0,14.825365730194893,14.955365296803652,3,0
1131,01/04/2016,2015/2016,1.0,ATL,CLE,108.0,110.0,0.0,1.0,ATL,CLE,L1,W1,1.0,0.0,14.316003909351899,22.606882352941177,1,0
1132,01/04/2016,2015/2016,1.0,MEM,TOR,95.0,99.0,0.0,1.0,MEM,TOR,L4,W1,0.0,0.0,14.811153289949386,21.85290893015031,1,0
1133,01/04/2016,2015/2016,1.0,UTA,MIN,98.0,85.0,1.0,0.0,UTA,MIN,L1,L1,1.0,1.0,14.140003873216706,15.161460997442456,0,1
1134,01/04/2016,2015/2016,1.0,SAC,MIA,106.0,112.0,0.0,1.0,SAC,MIA,W1,L1,0.0,0.0,13.807294573201984,15.816376954192632,0,1
1135,01/04/2016,2015/2016,1.0,GSW,BOS,106.0,109.0,0.0,1.0,GSW,BOS,W6,L2,1.0,0.0,13.38971878108328,21.5,0,2
1136,01/04/2016,2015/2016,1.0,PHO,WAS,99.0,106.0,0.0,1.0,PHO,WAS,L4,L2,0.0,0.0,13.565183530893892,19.8,0,2
1137,02/04/2016,2015/2016,1.0,PHI,IND,102.0,115.0,0.0,1.0,PHI,IND,L11,L2,0.0,0.0,12.963125543635835,20.9,0,2
1138,02/04/2016,2015/2016,1.0,CHI,DET,90.0,94.0,0.0,1.0,CHI,DET,W2,L1,1.0,0.0,12.469305707015632,14.461756291236062,0,1
1139,02/04/2016,2015/2016,1.0,SAS,TOR,102.0,95.0,1.0,0.0,SAS,TOR,W2,W2,1.0,1.0,14.623290043290043,21.85290893015031,2,0
1140,02/04/2016,2015/2016,1.0,DEN,SAC,106.0,115.0,0.0,1.0,DEN,SAC,L1,L1,0.0,0.0,14.915460030165912,23.6,0,1
1141,02/04/2016,2015/2016,1.0,POR,MIA,110.0,93.0,1.0,0.0,POR,MIA,W3,W1,0.0,1.0,15.288328693679762,15.816376954192632,1,0
1142,03/04/2016,2015/2016,1.0,BRK,NOP,87.0,106.0,0.0,1.0,BRK,NOP,L4,W1,0.0,0.0,14.408273039971531,25.0,1,0
1143,03/04/2016,2015/2016,1.0,LAC,WAS,114.0,109.0,1.0,0.0,LAC,WAS,L1,W1,1.0,1.0,15.505151554572654,19.8,1,0
1144,03/04/2016,2015/2016,1.0,CLE,CHO,112.0,103.0,1.0,0.0,CLE,CHO,W2,W3,1.0,1.0,12.347307464705386,20.8,3,0
1145,03/04/2016,2015/2016,1.0,HOU,OKC,118.0,110.0,1.0,0.0,HOU,OKC,L1,W1,1.0,1.0,14.056677913679179,27.890315315315316,1,0
1146,03/04/2016,2015/2016,1.0,MIN,DAL,78.0,88.0,0.0,1.0,MIN,DAL,L2,W3,0.0,0.0,15.161460997442456,14.673795025286406,3,0
1147,03/04/2016,2015/2016,1.0,PHO,UTA,86.0,101.0,0.0,1.0,PHO,UTA,L5,W1,0.0,0.0,13.565183530893892,18.3,1,0
1148,03/04/2016,2015/2016,1.0,ORL,MEM,119.0,107.0,1.0,0.0,ORL,MEM,L1,L5,0.0,1.0,14.955365296803652,17.7,0,5
1149,03/04/2016,2015/2016,1.0,MIL,CHI,98.0,102.0,0.0,1.0,MIL,CHI,W2,L1,0.0,0.0,14.825365730194893,21.492318992654774,0,1
1150,03/04/2016,2015/2016,1.0,NYK,IND,87.0,92.0,0.0,1.0,NYK,IND,W1,W1,0.0,0.0,14.374319203758903,20.9,1,0
1151,03/04/2016,2015/2016,1.0,GSW,POR,136.0,111.0,1.0,0.0,GSW,POR,L1,W4,1.0,1.0,13.38971878108328,15.288328693679762,4,0
1152,03/04/2016,2015/2016,1.0,LAL,BOS,100.0,107.0,0.0,1.0,LAL,BOS,W1,W1,0.0,0.0,13.253370501773947,21.5,1,0
1153,05/04/2016,2015/2016,1.0,PHI,NOP,107.0,93.0,1.0,0.0,PHI,NOP,L12,W2,0.0,1.0,12.963125543635835,25.0,2,0
1154,05/04/2016,2015/2016,1.0,TOR,CHO,96.0,90.0,1.0,0.0,TOR,CHO,L1,L1,1.0,1.0,13.769058295964122,20.8,0,1
1155,05/04/2016,2015/2016,1.0,MIA,DET,107.0,89.0,1.0,0.0,MIA,DET,L1,W1,1.0,1.0,15.816376954192632,14.461756291236062,1,0
1156,05/04/2016,2015/2016,1.0,MEM,CHI,108.0,92.0,1.0,0.0,MEM,CHI,L6,W1,0.0,1.0,14.811153289949386,21.492318992654774,1,0
1157,05/04/2016,2015/2016,1.0,MIL,CLE,80.0,109.0,0.0,1.0,MIL,CLE,L1,W3,0.0,0.0,14.825365730194893,22.606882352941177,3,0
1158,05/04/2016,2015/2016,1.0,ATL,PHO,103.0,90.0,1.0,0.0,ATL,PHO,L2,L6,1.0,1.0,14.316003909351899,13.565183530893892,0,6
1159,05/04/2016,2015/2016,1.0,DEN,OKC,102.0,124.0,0.0,1.0,DEN,OKC,L2,L1,0.0,0.0,14.915460030165912,27.890315315315316,0,1
1160,05/04/2016,2015/2016,1.0,UTA,SAS,86.0,88.0,0.0,1.0,UTA,SAS,W2,W3,1.0,0.0,14.140003873216706,24.246153846153845,3,0
1161,05/04/2016,2015/2016,1.0,SAC,POR,107.0,115.0,0.0,1.0,SAC,POR,W1,L1,0.0,0.0,13.807294573201984,15.288328693679762,0,1
1162,05/04/2016,2015/2016,1.0,LAC,LAL,103.0,81.0,1.0,0.0,LAC,LAL,W1,L1,1.0,1.0,15.505151554572654,13.253370501773947,0,1
1163,05/04/2016,2015/2016,1.0,GSW,MIN,117.0,124.0,0.0,1.0,GSW,MIN,W1,L3,1.0,0.0,13.38971878108328,15.161460997442456,0,3
1164,06/04/2016,2015/2016,1.0,WAS,BRK,121.0,103.0,1.0,0.0,WAS,BRK,L1,L5,1.0,1.0,13.85056530214425,14.408273039971531,0,5
1165,06/04/2016,2015/2016,1.0,ORL,DET,104.0,108.0,0.0,1.0,ORL,DET,W1,L1,0.0,0.0,14.955365296803652,14.461756291236062,0,1
1166,06/04/2016,2015/2016,1.0,IND,CLE,123.0,109.0,1.0,0.0,IND,CLE,W2,W4,1.0,1.0,13.898029954633024,22.606882352941177,4,0
1167,06/04/2016,2015/2016,1.0,NYK,CHO,97.0,111.0,0.0,1.0,NYK,CHO,L1,L2,0.0,0.0,14.374319203758903,20.8,0,2
1168,06/04/2016,2015/2016,1.0,BOS,NOP,104.0,97.0,1.0,0.0,BOS,NOP,W2,L1,1.0,1.0,13.913511404561827,25.0,0,1
1169,06/04/2016,2015/2016,1.0,DAL,HOU,88.0,86.0,1.0,0.0,DAL,HOU,W4,W1,0.0,1.0,14.673795025286406,25.3,1,0
1170,06/04/2016,2015/2016,1.0,POR,OKC,120.0,115.0,1.0,0.0,POR,OKC,W1,W1,0.0,1.0,15.288328693679762,27.890315315315316,1,0
1171,06/04/2016,2015/2016,1.0,LAL,LAC,81.0,91.0,0.0,1.0,LAL,LAC,L2,W2,0.0,0.0,13.253370501773947,20.6,2,0
1172,07/04/2016,2015/2016,1.0,HOU,PHO,115.0,124.0,0.0,1.0,HOU,PHO,L1,L7,1.0,0.0,14.056677913679179,13.565183530893892,0,7
1173,07/04/2016,2015/2016,1.0,MIA,CHI,106.0,98.0,1.0,0.0,MIA,CHI,W1,L1,1.0,1.0,15.816376954192632,21.492318992654774,0,1
1174,07/04/2016,2015/2016,1.0,ATL,TOR,95.0,87.0,1.0,0.0,ATL,TOR,W1,W1,1.0,1.0,14.316003909351899,21.85290893015031,1,0
1175,07/04/2016,2015/2016,1.0,SAC,MIN,97.0,105.0,0.0,1.0,SAC,MIN,L1,W1,1.0,0.0,13.807294573201984,15.161460997442456,1,0
1176,07/04/2016,2015/2016,1.0,GSW,SAS,112.0,101.0,1.0,0.0,GSW,SAS,L1,W4,1.0,1.0,13.38971878108328,24.246153846153845,4,0
1177,08/04/2016,2015/2016,1.0,PHI,NYK,102.0,109.0,0.0,1.0,PHI,NYK,W1,L2,0.0,0.0,12.963125543635835,14.374319203758903,0,2
1178,08/04/2016,2015/2016,1.0,CHO,BRK,113.0,99.0,1.0,0.0,CHO,BRK,W1,L6,1.0,1.0,15.088621458995336,14.408273039971531,0,6
1179,08/04/2016,2015/2016,1.0,ORL,MIA,112.0,109.0,1.0,0.0,ORL,MIA,L1,W2,0.0,1.0,14.955365296803652,15.816376954192632,2,0
1180,08/04/2016,2015/2016,1.0,BOS,MIL,124.0,109.0,1.0,0.0,BOS,MIL,W3,L2,1.0,1.0,13.913511404561827,14.825365730194893,0,2
1181,08/04/2016,2015/2016,1.0,DET,WAS,112.0,99.0,1.0,0.0,DET,WAS,W1,W1,0.0,1.0,14.461756291236062,19.8,1,0
1182,08/04/2016,2015/2016,1.0,TOR,IND,111.0,98.0,1.0,0.0,TOR,IND,L1,W3,1.0,1.0,13.769058295964122,20.9,3,0
1183,08/04/2016,2015/2016,1.0,NOP,LAL,110.0,102.0,1.0,0.0,NOP,LAL,L2,L3,0.0,1.0,13.031279357231146,13.253370501773947,0,3
1184,08/04/2016,2015/2016,1.0,DAL,MEM,103.0,93.0,1.0,0.0,DAL,MEM,W5,W1,0.0,1.0,14.673795025286406,17.7,1,0
1185,08/04/2016,2015/2016,1.0,DEN,SAS,102.0,98.0,1.0,0.0,DEN,SAS,L3,L1,0.0,1.0,14.915460030165912,24.246153846153845,0,1
1186,08/04/2016,2015/2016,1.0,UTA,LAC,99.0,102.0,0.0,1.0,UTA,LAC,L1,W3,1.0,0.0,14.140003873216706,20.6,3,0
1187,09/04/2016,2015/2016,1.0,NOP,PHO,100.0,121.0,0.0,1.0,NOP,PHO,W1,W1,0.0,0.0,13.031279357231146,13.565183530893892,1,0
1188,09/04/2016,2015/2016,1.0,ATL,BOS,118.0,107.0,1.0,0.0,ATL,BOS,W2,W4,1.0,1.0,14.316003909351899,21.5,4,0
1189,09/04/2016,2015/2016,1.0,MEM,GSW,99.0,100.0,0.0,1.0,MEM,GSW,L1,W1,0.0,0.0,14.811153289949386,23.101541472963056,1,0
1190,09/04/2016,2015/2016,1.0,CHI,CLE,105.0,102.0,1.0,0.0,CHI,CLE,L2,L1,1.0,1.0,12.469305707015632,22.606882352941177,0,1
1191,09/04/2016,2015/2016,1.0,SAC,OKC,114.0,112.0,1.0,0.0,SAC,OKC,L2,L1,0.0,1.0,13.807294573201984,27.890315315315316,0,1
1192,09/04/2016,2015/2016,1.0,POR,MIN,105.0,106.0,0.0,1.0,POR,MIN,W2,W2,0.0,0.0,15.288328693679762,15.161460997442456,2,0
1193,10/04/2016,2015/2016,1.0,WAS,CHO,113.0,98.0,1.0,0.0,WAS,CHO,L1,W2,1.0,1.0,13.85056530214425,20.8,2,0
1194,10/04/2016,2015/2016,1.0,LAC,DAL,98.0,91.0,1.0,0.0,LAC,DAL,W4,W6,1.0,1.0,15.505151554572654,14.673795025286406,6,0
1195,10/04/2016,2015/2016,1.0,HOU,LAL,130.0,110.0,1.0,0.0,HOU,LAL,L2,L4,1.0,1.0,14.056677913679179,13.253370501773947,0,4
1196,10/04/2016,2015/2016,1.0,PHI,MIL,108.0,109.0,0.0,1.0,PHI,MIL,L1,L3,0.0,0.0,12.963125543635835,14.825365730194893,0,3
1197,10/04/2016,2015/2016,1.0,DEN,UTA,84.0,100.0,0.0,1.0,DEN,UTA,W1,L2,0.0,0.0,14.915460030165912,18.3,0,2
1198,10/04/2016,2015/2016,1.0,MIA,ORL,118.0,96.0,1.0,0.0,MIA,ORL,L1,W1,1.0,1.0,15.816376954192632,14.955365296803652,1,0
